1608818441.2735877,0.1575,1.0098,0.1184,10.1
1608818441.2735877,0.145,0.9983,0.1218,0.0
1608818441.2735877,0.147,1.0049,0.1113,0.0
1608818441.2735877,0.1584,0.9924,0.1255,0.0
1608818441.2735877,0.1589,0.998,0.1272,0.0
1608818441.2735877,0.1492,0.9963,0.1255,0.0
1608818441.2735877,0.1577,1.0039,0.1165,0.0
1608818441.2735877,0.1433,0.9966,0.1104,0.0
1608818441.2735877,0.1519,0.9978,0.124,0.0
1608818441.2735877,0.1528,1.002,0.1184,0.0
1608818441.2735877,0.1438,0.9902,0.1133,0.0
1608818441.2735877,0.1633,1.0056,0.1279,0.0
1608818441.2893403,0.1536,0.9885,0.1321,0.0
1608818441.2893403,0.156,1.0029,0.1184,0.0
1608818441.2893403,0.1414,0.9944,0.1086,0.0
1608818441.2893403,0.155,1.0022,0.1162,0.0
1608818441.30496,0.1597,1.0044,0.1084,0.0
1608818441.30496,0.1492,0.9998,0.1223,0.0
1608818441.30496,0.1597,1.0,0.1216,0.0
1608818441.3218215,0.1567,0.9946,0.1257,0.0
1608818441.3218215,0.1553,0.9995,0.134,0.0
1608818441.3218215,0.1497,0.9946,0.125,0.0
1608818441.3374848,0.1523,1.0054,0.1116,0.0
1608818441.3374848,0.1536,0.991,0.1255,0.0
1608818441.3374848,0.1526,1.0066,0.1111,0.0
1608818441.3539443,0.1565,0.9929,0.1143,0.0
1608818441.3539443,0.1531,0.9976,0.1104,0.0
1608818441.3539443,0.1594,0.9949,0.1204,0.0
1608818441.3539443,0.1565,0.989,0.1226,0.0
1608818441.3696733,0.1479,1.0073,0.1218,0.0
1608818441.3696733,0.1553,0.9934,0.1338,0.0
1608818441.3696733,0.1484,1.0017,0.127,0.0
1608818441.3852983,0.1433,0.9978,0.1204,0.0
1608818441.3852983,0.1616,0.9993,0.1274,0.0
1608818441.3852983,0.146,0.9946,0.1221,0.0
1608818441.4014676,0.1519,1.0022,0.125,0.0
1608818441.4014676,0.1563,1.0122,0.1157,0.0
1608818441.4014676,0.1555,0.9954,0.1235,0.0
1608818441.4172046,0.1541,1.0085,0.1199,0.0
1608818441.4172046,0.1516,0.9978,0.1304,0.0
1608818441.4172046,0.1646,0.9973,0.1372,0.0
1608818441.4172046,0.1553,0.9922,0.1243,0.0
1608818441.4354577,0.1506,0.998,0.127,0.0
1608818441.4354577,0.1558,1.0049,0.1189,0.0
1608818441.4354577,0.1501,1.0002,0.1121,0.0
1608818441.451186,0.1511,0.9897,0.1113,0.0
1608818441.451186,0.1531,1.0002,0.1196,0.0
1608818441.451186,0.1584,1.0063,0.1167,0.0
1608818441.4668102,0.1528,0.9937,0.1318,50.0
1608818441.4668102,0.1497,1.002,0.1216,0.0
1608818441.4668102,0.1541,0.9888,0.1338,0.0
1608818441.4668102,0.1553,1.0039,0.1218,0.0
1608818441.482431,0.1521,0.998,0.1199,25.0
1608818441.482431,0.1506,0.9946,0.123,0.0
1608818441.482431,0.1538,1.0078,0.1157,0.0
1608818441.4981673,0.1516,0.9951,0.1133,0.0
1608818441.4981673,0.1523,1.009,0.1082,0.0
1608818441.4981673,0.1599,0.9956,0.1187,0.0
1608818441.5137868,0.1489,0.9995,0.1216,0.0
1608818441.5137868,0.1514,0.9978,0.1206,0.0
1608818441.5137868,0.1587,0.9946,0.1233,0.0
1608818441.5294006,0.1599,1.0015,0.1304,0.0
1608818441.5294006,0.1555,0.9929,0.1174,0.0
1608818441.5294006,0.1589,1.0078,0.1182,0.0
1608818441.545029,0.1487,0.9973,0.1116,0.0
1608818441.545029,0.156,0.9976,0.1216,0.0
1608818441.545029,0.1533,0.9995,0.1243,0.0
1608818441.5606506,0.165,0.9993,0.1216,0.0
1608818441.5606506,0.1587,0.9978,0.1272,0.0
1608818441.5606506,0.1584,0.998,0.123,0.0
1608818441.576271,0.1555,1.001,0.123,0.0
1608818441.576271,0.1516,1.0029,0.123,0.0
1608818441.576271,0.1465,0.9934,0.1101,0.0
1608818441.5917804,0.1567,1.0032,0.1296,25.0
1608818441.5917804,0.1514,1.0037,0.1204,0.0
1608818441.5917804,0.1577,0.9961,0.1165,0.0
1608818441.5917804,0.147,1.0093,0.1052,0.0
1608818441.6074023,0.1611,0.9817,0.1316,0.0
1608818441.6074023,0.1589,1.0088,0.1208,0.0
1608818441.6074023,0.1519,0.9968,0.1306,0.0
1608818441.623104,0.1599,1.0007,0.1353,40.0
1608818441.623104,0.1526,0.9907,0.1296,0.0
1608818441.623104,0.1558,0.9866,0.1169,0.0
1608818441.6387565,0.1423,1.0081,0.1099,0.0
1608818441.6387565,0.1587,0.9912,0.1216,0.0
1608818441.6387565,0.1548,1.0059,0.1211,0.0
1608818441.6542687,0.1455,0.9966,0.1216,25.0
1608818441.6542687,0.166,1.0042,0.125,0.0
1608818441.6542687,0.1543,1.001,0.1228,0.0
1608818441.6699264,0.1611,0.9988,0.1238,0.0
1608818441.6699264,0.1526,0.9919,0.1372,0.0
1608818441.6699264,0.1516,1.0042,0.1155,0.0
1608818441.6855078,0.1565,0.9939,0.124,25.0
1608818441.6855078,0.1528,0.9954,0.124,0.0
1608818441.6855078,0.1563,1.0151,0.1162,0.0
1608818441.6855078,0.1572,0.9966,0.1255,0.0
1608818441.701129,0.1545,1.0063,0.114,25.0
1608818441.701129,0.1536,0.9949,0.1284,0.0
1608818441.701129,0.1565,1.0024,0.1257,0.0
1608818441.716751,0.1482,0.9939,0.1287,0.0
1608818441.716751,0.1489,1.0017,0.1318,0.0
1608818441.716751,0.1497,1.0022,0.1221,0.0
1608818441.732387,0.1433,0.9973,0.1169,25.0
1608818441.732387,0.1519,1.0078,0.1147,0.0
1608818441.732387,0.1516,0.9915,0.1187,0.0
1608818441.748132,0.1431,1.0056,0.1016,0.0
1608818441.748132,0.1489,0.9941,0.1287,0.0
1608818441.748132,0.1602,1.0063,0.1062,0.0
1608818441.7636137,0.1472,0.9956,0.1194,0.0
1608818441.7636137,0.1589,0.9934,0.1304,0.0
1608818441.7636137,0.147,1.0039,0.1274,0.0
1608818441.7793746,0.1577,0.9839,0.1233,0.0
1608818441.7793746,0.1523,1.0051,0.1199,0.0
1608818441.7793746,0.1609,0.9985,0.1196,0.0
1608818441.7793746,0.1531,1.0081,0.1179,0.0
1608818441.79497,0.1489,0.9958,0.1177,0.0
1608818441.79497,0.1631,0.9951,0.1233,0.0
1608818441.79497,0.147,0.9956,0.1152,0.0
1608818441.810579,0.1465,1.0012,0.1233,0.0
1608818441.810579,0.1619,1.0039,0.1377,0.0
1608818441.810579,0.1479,0.9946,0.127,0.0
1608818441.8262131,0.1594,1.0073,0.1245,0.0
1608818441.8262131,0.1514,1.0007,0.1174,0.0
1608818441.8262131,0.1626,1.0015,0.1257,0.0
1608818441.841721,0.1484,0.9998,0.1182,25.0
1608818441.841721,0.1597,1.0093,0.127,0.0
1608818441.841721,0.156,1.0034,0.126,0.0
1608818441.841721,0.1536,0.9841,0.1216,0.0
1608818441.8573422,0.1577,0.9954,0.1267,25.0
1608818441.8573422,0.1528,0.9885,0.1301,0.0
1608818441.8573422,0.1511,1.0071,0.1108,0.0
1608818441.8730767,0.156,0.9963,0.1313,0.0
1608818441.8730767,0.1555,0.9993,0.1169,0.0
1608818441.8730767,0.1548,0.9949,0.1147,0.0
1608818441.8886979,0.1523,1.0078,0.1233,0.0
1608818441.8886979,0.1509,1.0063,0.1108,0.0
1608818441.8886979,0.1509,0.9905,0.1243,0.0
1608818441.9043195,0.1482,1.0042,0.1179,0.0
1608818441.9043195,0.1531,0.9917,0.1418,0.0
1608818441.9043195,0.1506,1.0005,0.1331,0.0
1608818441.9198284,0.1514,0.9978,0.1177,0.0
1608818441.9198284,0.156,1.0024,0.116,0.0
1608818441.9198284,0.1433,0.999,0.1128,0.0
1608818441.935449,0.1514,1.0066,0.1174,0.0
1608818441.935449,0.1467,1.0076,0.1101,50.0
1608818441.935449,0.1609,0.9866,0.1326,0.0
1608818441.935449,0.1516,1.0024,0.1079,0.0
1608818441.9510715,0.1589,0.9924,0.1409,25.0
1608818441.9510715,0.1528,0.9993,0.1277,0.0
1608818441.9666922,0.1594,0.991,0.1292,25.0
1608818441.9666922,0.1506,1.0085,0.1042,0.0
1608818441.9666922,0.1477,0.9973,0.1323,0.0
1608818441.9823136,0.1509,1.0107,0.1162,0.0
1608818441.9823136,0.1418,0.9971,0.1133,100.0
1608818441.9823136,0.1558,1.0039,0.1257,0.0
1608818441.9823136,0.1526,1.0037,0.1226,0.0
1608818441.997963,0.1526,0.999,0.1252,25.0
1608818441.997963,0.156,1.0115,0.1208,0.0
1608818441.997963,0.1604,0.9934,0.1243,0.0
1608818442.0135567,0.1514,1.0042,0.1226,25.0
1608818442.0135567,0.1555,0.9983,0.1187,0.0
1608818442.0135567,0.1604,1.0007,0.1152,0.0
1608818442.0291793,0.1477,1.001,0.1062,25.0
1608818442.0291793,0.1526,0.9944,0.1196,0.0
1608818442.0291793,0.1492,1.0093,0.1191,0.0
1608818442.044799,0.1548,0.99,0.124,50.0
1608818442.044799,0.1599,1.0095,0.1223,0.0
1608818442.044799,0.1523,0.9937,0.1423,0.0
1608818442.06042,0.1563,1.0029,0.1255,50.0
1608818442.06042,0.1475,0.9978,0.1257,0.0
1608818442.0704598,0.1533,1.0044,0.113,100.0
1608818442.0754511,0.1499,0.9961,0.1152,0.0
1608818442.0806344,0.1477,1.0056,0.1204,0.0
