1608993542.386222,-0.0562,1.0239,0.1196,49.8
1608993542.4018824,-0.0518,0.9966,0.1252,40.0
1608993542.4018824,-0.0691,0.9968,0.1238,0.0
1608993542.4018824,-0.0571,0.9927,0.1262,0.0
1608993542.4018824,-0.0525,1.021,0.1189,0.0
1608993542.4018824,-0.0444,1.0051,0.1218,0.0
1608993542.4018824,-0.0669,0.9919,0.1169,0.0
1608993542.4018824,-0.0657,0.9941,0.1255,0.0
1608993542.4018824,-0.0522,1.02,0.1196,0.0
1608993542.4018824,-0.0637,0.9922,0.1252,0.0
1608993542.4018824,-0.0627,0.9949,0.123,0.0
1608993542.4018824,-0.0659,1.0005,0.123,0.0
1608993542.4018824,-0.0491,1.0085,0.1238,0.0
1608993542.4018824,-0.0618,1.0017,0.1279,0.0
1608993542.41747,-0.0601,0.9817,0.1318,0.0
1608993542.4654849,-0.0574,1.0161,0.1187,6.2
1608993542.4654849,-0.0627,1.012,0.1123,0.0
1608993542.4654849,-0.064,1.0049,0.1309,0.0
1608993542.4654849,-0.0747,0.9875,0.1265,0.0
1608993542.4654849,-0.0527,1.0134,0.1135,0.0
1608993542.4654849,-0.052,1.0071,0.1067,0.0
1608993542.4654849,-0.0627,0.9905,0.1287,0.0
1608993542.4654849,-0.0608,0.9888,0.1155,0.0
1608993542.4654849,-0.0525,1.0129,0.1177,0.0
1608993542.4811292,-0.0596,1.0024,0.1272,25.0
1608993542.4811292,-0.0559,0.9827,0.1362,0.0
1608993542.4811292,-0.0618,1.0085,0.1213,0.0
1608993542.4811292,-0.0552,1.0083,0.1265,0.0
1608993542.4861348,-0.064,1.0125,0.1174,0.0
1608993542.4861348,-0.0591,0.9861,0.1201,0.0
1608993542.4861348,-0.0652,1.0059,0.1279,0.0
1608993542.4861348,-0.0579,1.01,0.127,0.0
1608993542.5018322,-0.0535,0.9968,0.1274,0.0
1608993542.5018322,-0.0732,0.9814,0.1177,0.0
1608993542.5018322,-0.0559,0.9971,0.1218,0.0
1608993542.5173802,-0.0698,1.0149,0.1067,0.0
1608993542.5173802,-0.0549,0.9929,0.1116,0.0
1608993542.5173802,-0.0742,0.9868,0.1226,0.0
1608993542.533095,-0.0652,1.0039,0.1233,40.0
1608993542.533095,-0.051,1.0227,0.115,0.0
1608993542.533095,-0.0625,0.9939,0.1157,0.0
1608993542.533095,-0.0642,1.0071,0.1265,0.0
1608993542.5487547,-0.0654,1.0037,0.1257,0.0
1608993542.5487547,-0.0469,1.0142,0.1296,0.0
1608993542.5487547,-0.0708,0.9871,0.1274,0.0
1608993542.5643766,-0.0608,0.988,0.1321,0.0
1608993542.5643766,-0.0566,1.0015,0.124,0.0
1608993542.5643766,-0.0603,1.0015,0.1023,0.0
1608993542.5799987,-0.0569,0.9927,0.1238,0.0
1608993542.5860255,-0.0649,0.9893,0.1284,0.0
1608993542.5860255,-0.0522,1.0127,0.1296,0.0
1608993542.5860255,-0.05,0.9976,0.1328,0.0
1608993542.5860255,-0.0662,0.9968,0.1233,0.0
1608993542.6016512,-0.0591,0.9998,0.1309,25.0
1608993542.6016512,-0.05,1.022,0.1125,0.0
1608993542.6016512,-0.0576,0.9973,0.1067,0.0
1608993542.617417,-0.0667,0.991,0.1221,0.0
1608993542.617417,-0.0676,0.9937,0.1204,0.0
1608993542.617417,-0.0537,1.0173,0.1243,0.0
1608993542.633038,-0.0676,0.9993,0.1182,0.0
1608993542.633038,-0.0613,0.9822,0.1282,0.0
1608993542.633038,-0.0618,1.0095,0.1226,0.0
1608993542.6486592,-0.051,1.0051,0.1216,0.0
1608993542.6486592,-0.051,1.001,0.124,0.0
1608993542.6486592,-0.0701,0.9814,0.1174,0.0
1608993542.6641448,-0.053,1.0132,0.1287,25.0
1608993542.6689436,-0.0586,1.0129,0.1169,75.0
1608993542.6732478,-0.0649,1.0022,0.115,0.0
1608993542.6786945,-0.0793,0.9893,0.1206,0.0
1608993542.6786945,-0.0598,1.0017,0.1179,0.0
1608993542.6863458,-0.0513,1.0098,0.1145,0.0
1608993542.6863458,-0.0659,0.9871,0.1221,0.0
1608993542.6863458,-0.0598,0.999,0.1255,0.0
1608993542.7020812,-0.0532,1.0039,0.1267,0.0
1608993542.7020812,-0.0515,1.0103,0.123,0.0
1608993542.7020812,-0.0696,0.9932,0.1196,0.0
1608993542.7176182,-0.0625,1.0044,0.1118,0.0
1608993542.7176182,-0.0571,1.0212,0.1172,50.0
1608993542.7176182,-0.0635,1.0125,0.1064,0.0
1608993542.7176182,-0.0591,0.9836,0.1243,0.0
1608993542.7333372,-0.0581,0.9998,0.1284,0.0
1608993542.7333372,-0.061,1.012,0.1157,0.0
1608993542.7333372,-0.0632,1.002,0.1228,0.0
1608993542.7488341,-0.0686,0.9814,0.1257,0.0
1608993542.7488341,-0.0564,1.0017,0.1287,0.0
1608993542.7488341,-0.052,1.021,0.1213,0.0
1608993542.7644546,-0.0649,0.9905,0.1121,25.0
1608993542.7644546,-0.0632,0.9963,0.1299,0.0
1608993543.4660974,-0.0627,0.9963,0.1226,17.1
1608993543.4685624,-0.0579,1.0227,0.1228,0.0
1608993543.4685624,-0.0588,0.9839,0.1306,0.0
1608993543.4685624,-0.0647,1.0027,0.1213,0.0
1608993543.4685624,-0.0569,1.0105,0.1189,0.0
1608993543.4685624,-0.0569,1.0093,0.1118,0.0
1608993543.4685624,-0.0583,0.9924,0.1233,0.0
1608993543.4685624,-0.0688,0.9983,0.1238,0.0
1608993543.4685624,-0.0623,1.0134,0.1169,0.0
1608993543.4685624,-0.0574,1.0046,0.1125,0.0
1608993543.4685624,-0.0623,0.9854,0.1287,0.0
1608993543.4685624,-0.0608,0.9966,0.1221,0.0
1608993543.4685624,-0.0554,1.0232,0.1257,0.0
1608993543.4685624,-0.0535,0.9941,0.1316,0.0
1608993543.4841843,-0.0635,0.9927,0.1299,100.0
1608993543.4841843,-0.0576,1.002,0.1238,0.0
1608993543.4841843,-0.053,1.0161,0.115,0.0
1608993543.4881926,-0.0632,0.9902,0.1064,0.0
1608993543.4881926,-0.0684,0.9868,0.1262,0.0
1608993543.4881926,-0.0735,1.0063,0.1064,0.0
1608993543.4881926,-0.0542,1.0071,0.1223,0.0
1608993543.4881926,-0.0559,0.9905,0.1257,0.0
1608993543.4881926,-0.0657,0.9846,0.1294,0.0
1608993543.4881926,-0.0532,1.0125,0.1248,0.0
1608993543.4881926,-0.0469,1.0002,0.1199,0.0
1608993543.4881926,-0.0698,0.9875,0.1208,0.0
