1608819080.5969625,0.1472,0.9934,0.1155,20.8
1608819080.599952,0.1514,1.0046,0.1213,50.0
1608819080.6009498,0.1597,0.9934,0.1279,0.0
1608819080.601947,0.1528,1.0,0.1096,0.0
1608819080.6029444,0.1541,0.9922,0.1228,0.0
1608819080.6029444,0.1521,1.0054,0.1221,0.0
1608819080.6039417,0.1541,0.9946,0.1169,0.0
1608819080.604939,0.1621,0.9998,0.1162,0.0
1608819080.605936,0.1597,1.0024,0.1167,0.0
1608819080.6069334,0.1643,0.9888,0.1394,0.0
1608819080.607931,0.1511,1.0093,0.1125,0.0
1608819080.607931,0.1582,0.9907,0.1304,0.0
1608819080.608928,0.1648,1.0042,0.1357,0.0
1608819080.6099253,0.1514,0.9963,0.1155,0.0
1608819080.6130018,0.1594,1.0005,0.1135,0.0
1608819080.617682,0.1448,0.9954,0.1147,0.0
1608819080.622692,0.1565,0.9958,0.115,0.0
1608819080.6277025,0.1599,1.0,0.1221,0.0
1608819080.6323767,0.1531,0.9917,0.1274,0.0
1608819080.6382458,0.1587,1.0078,0.1201,0.0
1608819080.6427164,0.1545,0.9971,0.1365,0.0
1608819080.6477003,0.1584,1.0037,0.1233,0.0
1608819080.652135,0.1548,0.9912,0.1113,0.0
1608819080.657147,0.1555,0.9978,0.1194,0.0
1608819080.6619647,0.1482,0.9949,0.1162,0.0
1608819080.6664248,0.1455,0.9993,0.115,0.0
1608819080.6714127,0.1548,0.9995,0.1213,0.0
1608819080.677074,0.1519,0.9976,0.1145,50.0
1608819080.6806698,0.1592,1.0012,0.1262,0.0
1608819080.6856503,0.1506,0.9966,0.1184,0.0
1608819080.6911392,0.1516,0.9966,0.1255,0.0
1608819080.6959114,0.1528,0.9993,0.124,0.0
1608819080.7008977,0.1436,0.999,0.1128,0.0
1608819080.705885,0.1509,0.9941,0.1267,0.0
1608819080.7108846,0.1487,0.9976,0.1177,0.0
1608819080.7148738,0.1555,1.0012,0.1086,0.0
1608819080.721855,0.1521,0.9976,0.1152,0.0
1608819080.7278395,0.1509,0.9941,0.1228,100.0
1608819080.7325823,0.1506,0.9937,0.1299,0.0
1608819080.7375708,0.165,1.001,0.1274,0.0
1608819080.7435548,0.1536,0.9961,0.1306,50.0
1608819080.746586,0.1599,1.0071,0.1226,0.0
1608819080.751534,0.1541,0.9983,0.127,0.0
1608819080.756557,0.1555,1.0032,0.1121,25.0
1608819080.7615073,0.1501,0.9917,0.1238,0.0
1608819080.766494,0.1519,1.0081,0.1108,0.0
1608819080.7714803,0.1582,0.9937,0.1128,25.0
1608819080.776467,0.1609,1.0046,0.1194,0.0
1608819080.781454,0.1572,1.001,0.124,0.0
1608819080.7864406,0.155,0.99,0.1226,75.0
1608819080.7914276,0.1533,1.0049,0.125,0.0
1608819080.7964137,0.1553,0.9946,0.1179,0.0
1608819080.8004026,0.1519,0.9976,0.1213,0.0
1608819080.8054192,0.1516,0.9993,0.1179,100.0
1608819080.8109317,0.1577,0.9985,0.1138,0.0
1608819080.8159184,0.1543,0.998,0.1179,0.0
1608819080.819908,0.1492,0.989,0.1155,25.0
1608819080.8268895,0.1536,1.0034,0.1199,0.0
1608819080.8308783,0.1519,0.9858,0.1199,0.0
1608819080.8368633,0.1631,1.0083,0.1287,25.0
1608819080.840852,0.1553,0.9929,0.1326,0.0
1608819080.8458385,0.1514,1.0024,0.1162,0.0
1608819080.8508253,0.1511,1.0027,0.1277,75.0
1608819080.8558123,0.1616,1.0051,0.1165,0.0
1608819080.859801,0.1509,0.9968,0.1062,0.0
1608819080.8657854,0.1604,0.998,0.1128,100.0
1608819080.8697746,0.1599,0.999,0.137,0.0
1608819080.8748407,0.1472,0.9922,0.1179,0.0
1608819080.8797991,0.1599,1.0037,0.125,0.0
1608819080.884787,0.1587,0.9917,0.1353,0.0
1608819080.8895214,0.1624,1.0027,0.127,0.0
1608819080.8935232,0.1531,0.9978,0.1187,0.0
1608819080.8985496,0.1575,1.0049,0.1292,25.0
1608819080.903791,0.1499,0.9966,0.1145,0.0
1608819080.9087775,0.1528,0.9961,0.1228,0.0
1608819080.9135668,0.158,1.0012,0.125,0.0
1608819080.918538,0.1479,0.9917,0.1277,0.0
1608819080.9229307,0.1594,1.0049,0.1191,0.0
1608819080.927533,0.1531,0.9944,0.1345,0.0
1608819080.932576,0.1514,1.0022,0.1248,0.0
1608819080.9375737,0.155,0.9941,0.1199,0.0
1608819080.9422646,0.1479,1.0076,0.1174,0.0
1608819080.9475725,0.1536,0.9958,0.1138,0.0
1608819080.9525938,0.155,0.998,0.1206,0.0
1608819080.9578917,0.1533,1.001,0.1262,0.0
1608819080.9616952,0.1565,0.9924,0.1301,0.0
1608819080.9676926,0.1526,1.0115,0.1147,0.0
1608819080.9716804,0.165,0.9907,0.135,0.0
1608819080.976667,0.1519,0.999,0.124,25.0
1608819080.9817922,0.1572,0.9966,0.1187,0.0
1608819080.9877398,0.1558,1.0012,0.126,0.0
1608819080.991695,0.1501,1.0007,0.127,25.0
1608819080.9956837,0.1558,0.9983,0.1204,0.0
1608819081.0006707,0.1504,1.0068,0.1167,0.0
1608819081.005658,0.1536,1.0032,0.1055,50.0
1608819081.0106437,0.155,1.0068,0.1084,0.0
1608819081.0165505,0.1555,0.9956,0.1282,0.0
1608819081.0205405,0.158,1.0046,0.1226,50.0
1608819081.0245292,0.1511,0.9993,0.1196,0.0
1608819081.0318933,0.1594,1.0059,0.1213,0.0
1608819081.0379071,0.1577,1.002,0.1204,25.0
1608819081.0418668,0.1587,0.9983,0.1252,0.0
1608819081.0468411,0.1572,0.9995,0.0996,0.0
1608819081.0518284,0.1536,0.9976,0.1208,50.0
1608819081.0558174,0.1599,1.0056,0.1167,0.0
1608819081.0608044,0.1577,0.9976,0.1292,0.0
1608819081.065791,0.1487,1.0063,0.1267,0.0
1608819081.071776,0.1614,1.0032,0.1379,25.0
1608819081.0757637,0.1528,1.0007,0.1199,0.0
1608819081.0807507,0.1589,0.9939,0.1243,0.0
1608819081.085738,0.1538,1.0068,0.116,25.0
1608819081.0897264,0.1514,1.0029,0.1125,0.0
1608819081.0947137,0.1575,0.991,0.1147,0.0
1608819081.0997002,0.1541,1.0076,0.113,25.0
1608819081.105249,0.1565,0.99,0.1238,0.0
1608819081.1092668,0.1494,0.9998,0.1218,0.0
1608819081.1142232,0.1563,0.9983,0.1257,25.0
1608819081.1192105,0.1548,0.9963,0.1287,0.0
1608819081.1241965,0.1538,0.9968,0.1238,0.0
1608819081.1311798,0.1558,1.001,0.126,25.0
1608819081.1361651,0.1477,1.0017,0.1172,0.0
1608819081.1421778,0.145,1.0063,0.1162,0.0
1608819081.1461656,0.1575,0.9998,0.1221,25.0
1608819081.151125,0.1492,1.0039,0.115,0.0
1608819081.1561399,0.1545,1.0046,0.1116,0.0
1608819081.161098,0.157,0.9875,0.123,25.0
1608819081.1660845,0.1497,1.0105,0.1204,0.0
1608819081.1710715,0.1572,0.9917,0.1274,0.0
1608819081.1750603,0.1531,1.0007,0.1316,0.0
1608819081.1810443,0.1619,0.9961,0.1292,25.0
1608819081.186033,0.1521,1.0027,0.1182,0.0
1608819081.1900206,0.1477,1.0005,0.1082,0.0
1608819081.1950078,0.1541,0.9968,0.1104,25.0
1608819081.2009912,0.1514,1.0081,0.1221,0.0
1608819081.204981,0.1614,0.9968,0.1167,0.0
1608819081.209967,0.1528,1.0066,0.1167,25.0
1608819081.2149534,0.1587,0.9924,0.1423,0.0
1608819081.218943,0.1582,0.9958,0.1187,0.0
1608819081.22393,0.1577,0.9978,0.1287,25.0
1608819081.2289166,0.157,0.9968,0.1321,0.0
1608819081.2349002,0.145,1.0034,0.1055,0.0
1608819081.2408843,0.1563,0.9988,0.1172,50.0
1608819081.245871,0.1528,1.0005,0.0986,0.0
1608819081.2498841,0.1523,1.0046,0.1191,0.0
1608819081.2558446,0.1621,0.9958,0.1179,80.0
1608819081.2608328,0.1501,1.0002,0.1333,0.0
1608819081.264821,0.1523,1.0039,0.1218,0.0
1608819081.269807,0.1589,0.9958,0.1248,75.0
1608819081.274796,0.1501,1.0081,0.1208,0.0
1608819081.280781,0.1504,0.9978,0.1343,0.0
1608819081.284768,0.1438,1.0063,0.1089,0.0
1608819081.2897544,0.1501,0.9919,0.1135,50.0
1608819081.293772,0.1438,0.9954,0.1274,0.0
1608819081.2987301,0.1563,1.0015,0.1116,0.0
1608819081.303745,0.1589,0.9954,0.1245,25.0
1608819081.309701,0.1506,1.0039,0.1323,0.0
1608819081.3136902,0.1638,0.9995,0.1223,0.0
1608819081.3186765,0.1553,1.0056,0.1267,75.0
1608819081.3226657,0.1462,0.9897,0.1262,0.0
1608819081.3286505,0.1597,1.0007,0.1226,0.0
1608819081.3336368,0.1592,0.9941,0.1157,100.0
1608819081.3396208,0.1519,0.9958,0.1282,0.0
1608819081.344607,0.155,0.9912,0.114,0.0
1608819081.3495946,0.1541,0.9951,0.1123,25.0
1608819081.3545818,0.1631,1.0049,0.1277,0.0
1608819081.3595958,0.1504,0.9907,0.1191,0.0
1608819081.364554,0.1606,1.0022,0.1216,83.3
1608819081.369541,0.157,0.9919,0.124,0.0
1608819081.3745272,0.1462,1.0032,0.127,0.0
1608819081.3795438,0.1555,0.9966,0.1223,0.0
1608819081.3835316,0.1514,1.0063,0.1062,50.0
1608819081.3884902,0.1609,0.9919,0.1257,0.0
1608819081.3934767,0.1506,0.9958,0.1067,0.0
1608819081.3974657,0.156,1.0015,0.1155,100.0
1608819081.4024878,0.156,0.991,0.1333,0.0
1608819081.4074667,0.1497,1.0088,0.1233,0.0
1608819081.4124258,0.1592,0.9924,0.1311,50.0
1608819081.4164426,0.145,0.9988,0.1108,0.0
1608819081.4223995,0.1543,0.9893,0.1287,0.0
1608819081.4264162,0.1577,1.0022,0.1272,25.0
1608819081.4314024,0.1448,0.9985,0.1135,0.0
1608819081.4393544,0.1589,0.9924,0.1101,0.0
1608819081.44534,0.1516,1.0017,0.1238,25.0
1608819081.4493568,0.1582,0.999,0.1218,0.0
1608819081.4543414,0.156,0.9871,0.1301,0.0
1608819081.4593315,0.1514,0.9993,0.1216,25.0
1608819081.4643154,0.1553,0.9973,0.123,0.0
1608819081.4693058,0.1563,0.9941,0.125,0.0
1608819081.4742599,0.1528,1.0076,0.1152,25.0
1608819081.478277,0.1506,0.9956,0.1187,0.0
1608819081.4842334,0.1636,1.0054,0.1121,0.0
1608819081.4882228,0.1565,0.9954,0.1157,0.0
1608819081.4932091,0.1555,0.9971,0.1174,75.0
1608819081.498197,0.1577,0.9949,0.1201,0.0
1608819081.5031867,0.1528,0.9971,0.1262,0.0
1608819081.5081978,0.1565,0.9976,0.1313,25.0
1608819081.513157,0.1658,0.99,0.1277,0.0
1608819081.5171468,0.1545,1.0039,0.1216,0.0
1608819081.5221603,0.157,0.9927,0.1287,25.0
1608819081.5271184,0.155,1.0029,0.1118,0.0
1608819081.5321052,0.1479,0.9968,0.1191,0.0
1608819081.5370927,0.1631,1.0039,0.123,50.0
1608819081.5430758,0.1465,0.9941,0.1125,0.0
1608819081.5480626,0.1572,0.9905,0.1165,0.0
1608819081.5530496,0.1526,0.9988,0.1172,25.0
1608819081.5580363,0.1499,0.9919,0.1287,0.0
1608819081.5630229,0.1638,0.9956,0.1277,0.0
1608819081.5680094,0.1462,0.988,0.125,25.0
1608819081.5729969,0.1599,1.0095,0.1157,0.0
1608819081.5780091,0.1575,0.9937,0.1172,0.0
1608819081.5819998,0.1465,1.0037,0.1089,0.0
1608819081.5869586,0.1558,1.0029,0.1221,50.0
